Fecha,bios_IN_CAUDAL,bios_IN_DBO5t,bios_IN_DBO5t_conc,bios_IN_DQOt,bios_IN_DQOt_conc,bios_IN_MES,bios_IN_MES_conc,bios_IN_NNH4,bios_IN_NNH4_conc,bios_IN_NT,bios_IN_NT_conc,bios_IN_P-PO4,bios_IN_P-PO4_conc,bios_IN_Pt,bios_IN_Pt_conc,bios_IN_actiflo_MES_conc,bios_IN_pH,bios_IN_ratio_DBO5t_DQOt,bios_estado_Cm_carga masica,bios_estado_MV,bios_estado_MV_fango_primario_a_espesador,bios_estado_SVI,bios_estado_Tª,bios_estado_fango_recirculacion_conc,bios_estado_kg_MES_totales,bios_estado_kg_MV_totales,bios_estado_pH,bios_estado_pH_fango_primario_a_espesador,bios_manipulable_Caudal_polimero_actiflo,bios_manipulable_Caudal_purga_BIOS_a_espesador,bios_manipulable_Caudal_purga_primarios_a_espesador,bios_manipulable_Caudal_recirculacion,bios_manipulable_Cl3Fe,bios_manipulable_Cl3Fe_actiflo,bios_manipulable_O2_Bio1_Zona_1,bios_manipulable_O2_Bio1_Zona_2,bios_manipulable_O2_Bio2_Zona_1,bios_manipulable_O2_Bio2_Zona_2,bios_manipulable_O2_Bio3_Zona_1,bios_manipulable_O2_Bio3_Zona_2,bios_manipulable_O2_Promedio_Zona_1,bios_manipulable_O2_Promedio_Zona_2,bios_manipulable_SRT,bios_manipulable_TRH,bios_manipulable_kg_dia_fango_primario_a_espesador,efluente_DBO5t_conc,efluente_DQOt_conc,efluente_MES_conc,efluente_N-NH4_conc,efluente_N-NO3_conc,efluente_Ntk_conc,efluente_P-PO4_conc,efluente_Pt_conc,efluente_SO4_conc,efluente_Turbidez,efluente_pH,efluente_rend_elim_DBO5,efluente_rend_elim_DQOt,efluente_rend_elim_NTK,efluente_rend_elim_Pt,efluente_rend_elim_SST,electricidad_Consumo_AGUAS_kWdia,electricidad_Consumo_EDAR_kWdia,electricidad_Consumo_LAMSON_kWdia,electricidad_Consumo_SOPLANTES_BIOLOGICO_kWdia,electricidad_Consumo_fangos_kWh,electricidad_Consumo_ventilacion_kWdia,electricidad_produccion_Turbina_kWdia,fangos_IN_Caudal_a_centrifuga,fangos_IN_kg_dia_fango_a_centrifuga,fangos_bio_kg_MES_retornos_dia,fangos_estado_MS%_fango_a_HORNO,fangos_estado_MS_fango_a _centrifuga,fangos_estado_MV%_fango_a_HORNO,fangos_estado_MV_fango_a_centrifuga,fangos_estado_MV_fango_biologico_a_stocker,fangos_estado_MV_fango_primario_a_stocker,fangos_estado_fango_biologico_a_stocker_conc,fangos_estado_fango_primario_a_stocker_conc,fangos_estado_pH_fango_biologico_a_stocker,fangos_estado_pH_fango_primario_a_stocker,fangos_manipulable_Caudal_polimero_solido,fangos_manipulable_Caudal_purga_BIOS_a_stocker,fangos_manipulable_Caudal_purga_primarios_a_stocker,fangos_manipulable_kg_dia_fango_biologico_a_stocker,fangos_manipulable_kg_dia_fango_primario_a_stocker,horno_IN_Caudal_ms_a_HORNO,horno_IN_kg_fango_a_horno,horno_OUT_Vapor_turbinado,horno_Produccion_vapor_KG/h,horno_estado_kg_fango_MV_a_HORNO,horno_manipulable_Caudal_aire_horno,horno_manipulable_Caudal_fuel_a_HORNO,horno_manipulable_O2_humos,horno_manipulable_Temp_lecho_ºC,influente_CAUDAL,influente_Conductividad,influente_DBO5t,influente_DBO5t_conc,influente_DQOt,influente_DQOt_conc,influente_MES,influente_MES_conc,influente_MV,influente_NNH4,influente_NNH4_conc,influente_NTk,influente_NTk_conc,influente_P-PO4,influente_P-PO4_conc,influente_Pt,influente_Pt_conc,influente_SO4,influente_SO4_conc,influente_pH,influente_ratio_DBO5t_DQOt,P24,PRES00,PRES07,PRES13,PRES18,TMED
2019-06-10,165219.0,30730.734,186.0,82279.062,498.0,31061.172,188.0,,,,,735.22455,4.45,1396.1005499999999,8.45,80.0,7.85,0.3734939759036144,0.7100580088624224,84.6,90.4,112.0,22.0,5.04,136969.90000000002,115876.5354,7.2,7.69,41904.0,11219.0,7016.0,212250.0,0.0,7044.179999999999,2.0094707012176514,0.7078061699867249,2.078218936920166,1.4249911308288574,5.0098371505737305,4.999476909637451,3.0325089295705165,2.3774247368176784,2.4223698600871253,6.545454545454545,,12.0,76.0,30.0,,,,0.04,0.78,,66.40507507324219,7.81,0.9698492462311558,0.9064039408866995,,0.9145673603504929,0.9324324324324325,18200.1,60746.6,6503.2,20135.59999999999,20733.100000000006,6857.100000000001,65.177,1568.46875,71051.634375,32839.61,21.5,45.3,82.1,81.2,77.2,83.3,33.900000000000006,61.8,6.51,5.43,14.820414999999999,889.5,469.0,30154.050000000007,28984.199999999997,42776.0,61127.20521636718,3000.8333333333335,3251.6666666666665,50185.435482637455,20342.666666666668,2949.90625,9.278141021728516,712.5359497070312,154000.0,3156.0,61292.0,398.0,125048.0,812.0,68376.0,444.0,79.3,,,,,606.76,3.94,1406.0200000000002,9.13,112420.0,730.0,7.51,0.4901477832512315,0,9867,9869,9851,9836,185
2019-06-11,167999.5,40319.88,240.0,89375.734,532.0,31583.906,188.0,,,,,,,1584.235285,9.43,89.0,7.64,0.4511278195488722,0.7658127411334403,82.9,87.8,112.0,22.1,5.07,140780.5,116707.0345,7.21,7.32,46264.0,11999.5,6466.0,213038.0,0.0,7133.554999999999,2.003169059753418,0.9062154293060303,2.001262903213501,1.7173967361450195,5.008878231048584,4.99960470199585,3.0044367313385014,2.5410722891489663,2.314042835282502,6.461538461538462,33235.24,14.0,81.0,39.0,,,,,1.29,,43.96206665039063,7.68,0.9636363636363636,0.8948051948051948,,0.8449519230769231,0.8916666666666667,19017.9,59310.90000000001,6815.700000000001,18779.4,20803.1,7516.7,62.778,1619.75,65761.85,20969.52,21.9,40.6,81.9,80.2,79.69999999999999,81.8,31.1,54.9,6.5600000000000005,5.39,13.556053333333333,961.5,514.25,29902.65,28232.325,47440.0,58066.74979875,3312.3333333333335,3476.3333333333335,47556.66808517626,20961.666666666668,2485.15625,8.960305213928223,718.5460205078125,156000.0,3078.0,60060.0,385.0,120120.0,770.0,56160.0,360.0,93.9,,,,,,,1297.92,8.32,110292.0,707.0,7.38,0.5,2,9849,9841,9836,9839,160
2019-06-12,173902.5,41910.5025,241.0,99298.3275,571.0,34432.695,198.0,7877.7832499999995,45.3,10729.78425,61.7,,,1860.7567499999998,10.7,164.0,7.59,0.4220665499124343,0.8242649484180129,88.5,88.6,112.0,21.5,5.23,136123.1,120468.9435,7.14,7.16,31628.0,10902.5,6466.0,218392.0,0.0,4839.835,1.948263168334961,0.7400481104850769,1.9698843955993652,1.1692701578140259,5.0097150802612305,4.99901819229126,2.9759542147318516,2.302778820196788,2.3872837768101847,6.184049079754601,15518.4,24.0,113.0,69.0,37.0,0.33,41.7,,2.02,740.0,43.08235549926758,7.82,0.9292035398230089,0.8532467532467533,0.3822222222222222,0.7875920084121977,0.7921686746987951,21301.0,64121.799999999996,6780.199999999998,21176.699999999997,20982.799999999996,9523.099999999999,63.384,1693.09375,72125.79375,46009.31,23.6,42.6,80.0,81.3,77.19999999999999,83.2,29.35,62.1,6.6099999999999985,5.41,13.363283333333333,1077.75,549.5,31631.9625,34123.950000000004,51584.0,63521.046875390624,3381.0,3517.8333333333335,50816.8375003125,20937.666666666668,911.1875,8.949261665344238,720.5213623046875,163000.0,3094.0,55257.0,339.0,125510.0,770.0,54116.0,332.0,88.6,8590.1,52.7,11002.5,67.5,,,1550.13,9.51,119479.0,733.0,7.52,0.44025974025974013,0,9856,9861,9834,9808,165
2019-06-13,159245.5,35193.2555,221.0,90132.953,566.0,34397.028,216.0,,,,,,,1688.0023,10.6,82.0,7.76,0.3904593639575972,0.830351844801338,85.6,91.5,121.0,22.8,4.98,126808.3,108547.9048,7.21,7.1,160.0,7245.5,6546.0,218404.0,0.0,68.64,2.005047559738159,0.7642873525619507,1.9933385848999023,1.1831209659576416,5.010344982147217,4.999017238616943,3.0029103755950928,2.3154751857121787,3.514390180970933,6.631578947368421,9491.699999999999,28.0,168.0,78.0,,,,,4.33,,44.83650207519531,7.85,0.924119241192412,0.8,,0.5754901960784313,0.7784090909090909,20180.4,64200.50000000001,6772.8,21640.0,21316.4,9287.800000000001,57.536,1616.8125,67906.125,25599.15,,42.0,,81.8,78.05000000000001,85.0,31.05,62.1,6.675,5.77,15.536888333333332,1014.0625,540.1875,31486.640625,33545.64375,53184.0,59606.945596875,2975.1666666666665,3231.0,,20939.0,937.6875,9.532901763916016,720.3812255859375,152000.0,3304.0,56088.0,369.0,127680.0,840.0,53504.0,352.0,86.4,,,,,,,1550.4,10.2,125552.0,826.0,7.4,0.4392857142857143,0,9820,9830,9799,9784,210
2019-06-14,164165.5,,,72561.151,442.0,28236.466,172.0,,,,,,,,,11.0,7.41,,0.8143141803930297,88.8,83.4,158.0,21.4,4.73,100345.8,89107.0704,7.19,7.05,164.0,8165.5,8910.0,218388.0,1331.21875,75.075,2.0053322315216064,0.7619543075561523,2.0042898654937744,1.2274601459503174,5.010611534118652,4.998896598815918,3.0067445437113443,2.329437017440796,2.59809648778837,6.461538461538462,,11.0,106.0,50.0,,,,,2.34,,32.01570510864258,7.61,0.9686609686609686,0.8694581280788177,,0.7655310621242485,0.8743718592964824,20394.9,63488.7,6699.1,21238.899999999994,21643.499999999996,9235.6,61.47,1850.96875,86995.53125,,22.9,47.0,79.4,79.9,77.19999999999999,80.1,33.0,61.4,6.5299999999999985,6.3,17.30262666666667,1102.3125,619.1875,36376.3125,38018.112499999996,49728.0,73602.61548828126,3229.0,3382.1666666666665,58440.47669769532,20794.666666666668,2143.0,9.023035049438477,715.7865600585938,156000.0,2717.0,54756.0,351.0,126672.0,812.0,62088.0,398.0,90.4,,,,,,,1556.88,9.98,96564.0,619.0,7.29,0.4322660098522168,2,9813,9814,9800,9785,224
2019-06-15,161545.5,,,66879.837,414.0,24554.916,152.0,,,,,,,,,11.0,7.61,,,,,,,,,,,,168.0,7545.5,6524.0,218376.0,3238.0,70.785,1.9035027027130127,0.6463313102722168,1.980510950088501,1.055814266204834,5.011239528656006,4.999185085296631,2.9650843938191733,2.233776887257894,,,,9.0,86.0,43.0,,,,,1.94,,20.193328857421875,7.65,0.9690721649484536,0.8922305764411027,,0.7679425837320575,0.887434554973822,20295.199999999997,63590.79999999999,6121.8,21011.199999999997,19037.4,8870.099999999999,0.0,960.65625,45150.84375,,,,,,,,,,,,10.525826666666667,615.4375,346.5625,21848.03125,22526.5625,46352.0,38199.89537109375,2737.1666666666665,3070.1666666666665,,20000.666666666668,962.96875,9.497566223144531,720.4654541015625,154000.0,2430.0,44814.0,291.0,122892.0,798.0,58828.0,382.0,93.2,,,,,,,1287.44,8.36,89474.0,581.0,7.44,0.3646616541353384,0,9847,9884,9877,9872,210
2019-06-16,155483.0,,,88003.378,566.0,36693.988,236.0,,,,,,,,,46.0,7.7,,,,,,,,,,,,168.0,6483.0,8508.0,218394.0,3169.875,89.375,1.9136946201324463,0.6729310750961304,1.9059789180755615,1.4234765768051147,5.011964321136475,4.99904203414917,2.9438792864481607,2.365149895350138,,,,10.0,104.0,43.0,,,,,1.93,,21.983104705810547,7.65,0.9585062240663901,0.8543417366946778,,0.7799315849486887,0.8346153846153846,20614.5,62898.100000000006,6121.200000000001,19623.000000000004,19022.900000000005,10013.9,0.0,972.28125,45697.21875,17235.96,,,,,,,,,,,10.208773333333333,660.8125,303.4375,23458.84375,19723.4375,48680.0,38662.156230468754,2618.5,2963.6666666666665,,19999.333333333332,235.09375,9.86336898803711,730.139404296875,149000.0,2345.0,35909.0,241.0,106386.0,714.0,38740.0,260.0,92.3,,,,,,,1306.73,8.77,68838.0,462.0,7.58,0.33753501400560226,0,9910,9911,9877,9847,226
2019-06-17,161653.5,24732.9855,153.0,86969.583,538.0,30390.858,188.0,,,,,,,1778.1885,11.0,39.0,7.6,0.2843866171003718,0.7801158060153175,84.8,91.6,126.0,23.0,4.63,131465.7,111482.9136,6.98,7.11,176.0,6653.5,8200.0,217296.0,3441.0,103.675,2.0062363147735596,0.6938139796257019,2.0662291049957275,1.2409173250198364,5.012495994567871,4.998599529266357,3.0283204714457197,2.3111102779706316,4.2675764115770125,6.5032258064516135,,16.0,100.0,54.0,,,,,2.18,,26.28130531311035,7.72,0.9596977329974811,0.8789346246973365,,0.7517084282460137,0.850828729281768,20333.4,63911.79999999999,6199.300000000001,20730.899999999998,20835.4,9253.599999999997,39.535,1699.0625,63884.75,39195.26,22.8,37.6,84.9,82.1,79.8,83.7,31.3,51.0,6.4,6.26,16.534343333333336,1233.8125,526.9375,38618.33125,26873.8125,49456.0,55381.332971875,2791.5,3100.6666666666665,47018.751693121885,20000.0,1131.59375,9.474120140075684,715.6788330078125,155000.0,2736.0,61535.0,397.0,128030.0,826.0,56110.0,362.0,95.0,,,,,,,1360.9,8.78,92845.0,599.0,7.36,0.4806295399515738,0,9858,9870,9840,9811,259
2019-06-18,167045.5,43932.9665,263.0,90705.7065,543.0,32072.736,192.0,,,,,,,1720.5686500000002,10.3,49.0,7.59,0.4843462246777164,0.7636405188131843,84.5,92.4,120.0,23.4,4.97,140568.8,118780.636,7.07,7.46,180.0,7045.5,6780.0,215836.0,4143.4375,106.535,1.8029520511627197,0.7653271555900574,1.839626669883728,0.9734461903572083,5.0087809562683105,4.994743824005127,2.8837865591049194,2.2445057233174643,4.014400789807327,6.3,11729.4,22.0,118.0,62.0,,,,,2.23,,23.223424911499023,7.72,0.9484777517564403,0.8861003861003861,,0.7454337899543378,0.8248587570621468,24635.499999999996,75166.4,7632.8,24075.3,24585.800000000007,10412.3,62.356,1402.5625,54980.450000000004,18639.28,23.7,39.2,84.2,82.3,80.0,83.5,29.5,56.4,6.475,6.01,12.305666666666667,1013.875,430.875,29909.3125,24301.35,53112.0,47765.41603875,2807.0,3109.5,40218.480304627505,20333.333333333332,455.34375,9.632753372192383,720.396728515625,160000.0,2531.0,68320.0,427.0,165760.0,1036.0,56640.0,354.0,87.6,,,,,,,1401.6,8.76,81600.0,510.0,7.33,0.41216216216216217,0,9829,9833,9804,9785,282
2019-06-19,150891.5,32592.564,216.0,160699.4475,1065.0,64883.345,430.0,,,,,,,,,31.0,6.94,0.2028169014084507,,,,,,,,,,,180.0,6891.5,6704.0,217330.0,3117.84375,98.67,1.8203179836273193,0.619060218334198,1.8687375783920288,0.9310166835784912,5.012419700622559,4.9985737800598145,2.9004917542139688,2.1828835606575008,,,11597.92,11.0,71.0,19.0,,,,,0.44,,23.663747787475586,7.71,0.9682080924855492,0.9305283757338552,,0.9542143600416234,0.9370860927152318,19830.399999999998,64941.7,6625.500000000001,22388.8,21194.900000000005,9329.999999999998,51.412,1637.03125,64171.62500000001,,,,,,,,,,,,12.447483333333334,1057.5,464.5,37541.25,30192.5,54392.0,55750.441584375,2858.0,3145.6666666666665,,20638.666666666668,295.875,9.676362991333008,731.2183227539062,144000.0,2747.0,49824.0,346.0,147168.0,1022.0,43488.0,302.0,90.7,,,,,,,1383.84,9.61,78336.0,544.0,7.38,0.3385518590998043,0,9820,9839,9824,9802,250
2019-06-20,148531.0,29409.138,198.0,110358.533,743.0,51094.664,344.0,,,,,,,,,94.0,7.56,0.26648721399730824,,,,,,,,,,,180.0,6531.0,6642.0,218020.0,2699.125,79.365,1.9118974208831787,0.5113586187362671,1.9287829399108887,0.9109082221984863,5.011874198913574,4.998903751373291,2.950851519902548,2.1403901974360147,,,11490.66,21.0,70.0,29.0,,,,,0.61,,26.22401237487793,7.64,0.9335443037974683,0.9161676646706587,,0.9401960784313727,0.9161849710982659,19957.299999999996,67180.70000000001,9101.599999999999,21969.7,23683.799999999996,9490.299999999997,52.224,1493.9375,58562.350000000006,21866.13,,,,,,,,,,,10.4394375,970.9375,405.3125,34468.28125,26345.3125,53112.0,50877.26659125001,2804.8333333333335,3122.1666666666665,,20557.833333333332,478.05859375,9.621688842773438,727.9793090820312,142000.0,2771.0,44872.0,316.0,118570.0,835.0,49132.0,346.0,90.2,,,,,,,1448.4,10.2,83496.0,588.0,7.45,0.3784431137724551,-3,9832,9849,9826,9826,235
2019-06-21,159946.5,,,100286.4555,627.0,37427.481,234.0,,,,,,,1615.45965,10.1,96.0,7.6,,0.8862989089245653,88.2,90.2,122.0,23.3,4.9,128290.2,113151.9564,7.25,7.59,176.0,6946.5,7078.0,218352.0,2939.15625,65.78,1.8055533170700073,0.4640740156173706,1.9366755485534668,0.8699008226394653,5.010822772979736,4.9990234375,2.917683879534404,2.1109994252522792,3.769045342170554,6.588235294117647,,11.0,76.0,29.0,,,,,0.62,,28.24441719055176,7.73,0.9738717339667459,0.9446064139941691,,0.9557142857142857,0.9591549295774648,19530.4,69009.5,11340.0,21315.3,25743.500000000004,7779.800000000001,58.169,1200.40625,65542.18125000001,23019.84,23.0,54.6,80.3,80.8,73.65,84.6,44.7,70.3,6.965,6.03,7.378566666666666,787.875,285.625,35218.012500000004,20079.4375,54136.0,56274.62185679688,2558.5,2913.8333333333335,45188.52135100789,20050.875,114.65234375,10.089468002319336,744.1251220703125,153000.0,2876.0,64413.0,421.0,209916.0,1372.0,108630.0,710.0,88.2,,,,,,,2142.0,14.0,89811.0,587.0,7.33,0.30685131195335275,22,9853,9865,9862,9858,212
2019-06-22,147086.5,,,84868.9105,577.0,28534.781,194.0,,,,,650.1223299999999,4.42,1388.4965599999998,9.44,102.0,7.8,,0.7379246967872667,91.0,91.3,128.0,23.1,4.77,126384.9,115010.259,7.18,7.33,176.0,6086.5,8292.0,216234.0,2753.53125,87.22999999999999,1.8948196172714233,0.5471788048744202,1.9993438720703125,0.9179114103317261,5.011686325073242,4.9984636306762695,2.9686166048049927,2.154517948627472,4.353205645859199,7.148936170212766,,16.0,102.0,44.0,,,,0.03,1.02,,26.48813247680664,7.69,0.9446366782006921,0.916256157635468,,0.9170731707317074,0.9219858156028369,15302.8,65637.9,9257.7,21816.9,22453.8,5970.3,46.911,754.53125,38707.453125,21451.3,23.6,51.3,80.6,80.2,76.6,83.8,42.0,69.1,6.775,5.7,6.36029,601.875,155.625,25278.75,10753.6875,44504.0,34318.174131054686,1261.6666666666667,1989.0,27660.448349630075,16859.5,826.9375,12.100049018859863,739.6466674804688,141000.0,2849.0,40749.0,289.0,171738.0,1218.0,79524.0,564.0,84.0,,,,,723.33,5.13,1734.3,12.3,84741.0,601.0,7.39,0.2372742200328407,0,9886,9883,9842,9815,234
2019-06-23,151060.5,,,88672.5135,587.0,33233.31,220.0,6465.389399999999,42.8,9244.9026,61.2,,,1480.3929,9.8,108.0,7.58,,0.8123977829716664,84.8,83.8,115.0,22.3,4.93,128713.6,109149.1328,7.27,7.53,184.0,5060.5,6662.0,218388.0,2768.1875,106.535,1.8850418329238892,0.6257224678993225,1.8995622396469116,0.9581212997436523,5.012718200683594,4.998076915740967,2.932440757751465,2.1939735611279807,5.159220490883835,6.904109589041096,16455.140000000003,17.0,87.0,32.0,42.2,0.29,44.2,,0.84,567.0,34.71510696411133,7.66,0.9170731707317074,0.9194444444444444,0.3383233532934131,0.9214953271028038,0.9451114922813036,15983.900000000001,65741.90000000001,9464.3,19511.399999999994,23595.800000000003,6796.9000000000015,45.176,1106.5,54993.05,16839.66,24.8,49.7,81.3,78.9,76.45,82.3,41.2,68.3,6.77,5.86,8.46068,811.625,245.125,33438.950000000004,16742.0375,48944.0,45299.22756625,1042.5,2065.3333333333335,36828.27201136125,17422.458333333332,945.03125,11.401276588439941,725.1889038085938,146000.0,2057.0,29930.0,205.0,157680.0,1080.0,85118.0,583.0,81.7,6424.0,44.0,9752.8,66.8,,,1562.2,10.7,62634.0,429.0,7.34,0.18981481481481485,0,9829,9839,9815,9795,282
2019-06-24,144609.0,22703.613,157.0,70424.583,487.0,24872.748,172.0,,,,,,,1155.42591,7.99,118.0,7.75,0.3223819301848049,0.5910841819648636,93.8,87.6,124.0,22.6,5.14,127020.0,119144.76,7.2,7.46,184.0,3609.0,10418.0,218396.0,2743.75,89.375,1.9144706726074219,0.8498316407203674,1.9125360250473022,0.8689596652984619,5.012754917144775,4.998631954193115,2.9465872049331665,2.2391410867373147,6.8473433795537115,7.148936170212766,,13.0,70.0,33.0,,,,,0.61,,35.652984619140625,7.64,0.96,0.9122807017543859,,0.9219948849104859,0.923963133640553,19589.4,77155.5,11506.099999999999,19976.3,27211.5,9661.9,12.324,1347.21875,68573.434375,26104.45,,50.9,,79.0,77.3,80.1,42.7,67.6,6.735,5.74,10.19757,1000.4375,305.5625,42718.68125,20656.024999999998,63336.0,55485.96876539062,0.0,3134.8333333333335,,22878.083333333332,261.91015625,10.538747787475586,733.0979614257812,141000.0,2610.0,45825.0,325.0,112518.0,798.0,61194.0,434.0,87.6,,,,,,,1102.62,7.82,82767.0,587.0,7.48,0.4072681704260652,0,9826,9846,9825,9814,270
2019-06-25,146781.5,34493.6525,235.0,63262.8265,431.0,29062.737,198.0,,,,,,,,,35.0,7.6,0.5452436194895591,0.5635689487026846,87.5,89.0,112.0,21.0,4.97,128290.2,112253.925,7.2,7.32,184.0,7781.5,8876.0,218406.0,2642.8125,102.24499999999999,1.880176067352295,0.6584469079971313,2.0183398723602295,0.8635705709457397,5.012912750244141,4.9983110427856445,2.9704762299855556,2.173442840576172,3.317216154344301,7.2517985611510785,16686.879999999997,20.0,80.0,26.0,,,,,0.64,,37.85470199584961,7.65,0.9594320486815415,0.9257884972170687,,0.9348268839103869,0.9365853658536586,21043.1,77654.4,10133.1,19257.1,26612.199999999997,10759.599999999997,0.0,1533.71875,76532.565625,,22.8,49.9,80.2,79.6,76.94999999999999,81.9,40.099999999999994,69.8,6.67,5.67,10.15351,1075.3125,374.4375,43120.03124999999,26135.7375,50712.0,63983.85135585938,0.0,3338.1666666666665,51315.048787399224,25331.375,11.27734375,9.898598670959473,752.7490844726562,139000.0,2392.0,68527.0,493.0,149842.0,1078.0,56990.0,410.0,88.3,,,,,,,1364.98,9.82,64635.0,465.0,7.42,0.4573283858998145,0,9844,9866,9851,9827,274
2019-06-26,144216.0,23651.424,164.0,66772.008,463.0,30573.792,212.0,,,,,,,,,85.0,7.66,0.3542116630669546,,,,,,,,,,,188.0,8216.0,10362.0,218388.0,2510.5625,98.67,1.8995864391326904,0.7801151871681213,1.899338722229004,0.9838918447494507,5.012933731079102,4.9983601570129395,2.9372862974802647,2.25412239631017,,,19480.559999999998,12.0,85.0,48.0,,,,,1.46,,28.39507484436035,7.65,0.9665738161559888,0.8708206686930091,,0.8144853875476493,0.8471337579617835,19177.2,75971.3,10124.8,19059.2,27065.299999999996,9507.3,0.0,1631.09375,81391.578125,,,,,,,,,,,,10.385448333333333,1113.625,425.875,39533.6875,27681.875,52160.0,68046.15256054688,0.0,3303.6666666666665,,25163.666666666668,355.30078125,11.759655952453613,733.9796752929688,136000.0,2632.0,48824.0,359.0,89488.0,658.0,42704.0,314.0,87.3,,,,,,,1070.32,7.87,69224.0,509.0,7.61,0.5455927051671733,0,9868,9879,9858,9842,290
2019-06-27,156068.0,28092.24,180.0,77721.864,498.0,31525.736,202.0,,,,,,,,,112.0,7.84,0.3614457831325301,,,,,,,,,,,196.0,8068.0,7570.0,218400.0,2651.8125,120.11999999999999,1.754384994506836,0.6762435436248779,1.7891875505447388,0.8767481446266174,5.0137152671813965,4.998218059539795,2.852429270744324,2.183736582597097,,,14231.599999999999,10.0,98.0,38.0,,,,,0.87,,26.76824378967285,7.57,0.9680511182108626,0.86,,0.9147058823529413,0.9010416666666666,20522.1,77627.1,11527.199999999999,18290.6,28135.4,9111.599999999999,0.0,1607.09375,80193.978125,28011.03,,,,,,,,,,,10.960275,1073.75,431.0,38118.125,28015.0,44912.0,67044.91786054688,0.0,4538.333333333333,,32637.25,98.125,10.41111946105957,732.7815551757812,148000.0,2806.0,46324.0,313.0,103600.0,700.0,56832.0,384.0,82.8,,,,,,,1509.6,10.2,79328.0,536.0,8.02,0.4471428571428571,0,9887,9901,9869,9848,311
2019-06-28,155653.5,,,77515.443,498.0,29262.858,188.0,,,,,692.658075,4.45,1315.2720749999999,8.45,80.0,7.85,,0.6689485729998793,84.6,90.4,112.0,22.0,5.04,136969.90000000002,115876.5354,7.2,7.69,200.0,7653.5,6946.0,216816.0,2635.375,145.85999999999999,2.621162176132202,0.9352763295173645,2.677992105484009,1.6250799894332886,5.014121055603027,4.998007297515869,3.437758445739746,2.5194545388221736,3.5508678983886406,6.8108108108108105,,5.0,76.0,30.0,,,,0.04,0.78,,22.077970504760746,7.81,0.9798387096774194,0.9064039408866995,,0.9145673603504929,0.9324324324324325,19743.6,76986.70000000001,10126.199999999997,20276.4,26353.4,8657.199999999999,0.0,1342.59375,60819.496875,27002.58,21.5,45.3,82.1,81.2,77.2,83.3,33.900000000000006,61.8,6.51,5.43,12.250563333333334,860.5,326.75,29170.950000000004,20193.149999999998,31152.0,52324.283590898434,0.0,3136.1666666666665,42958.236828127614,29353.291666666668,970.375,12.117841720581055,727.20556640625,148000.0,3156.0,36704.0,248.0,120176.0,812.0,65712.0,444.0,79.3,,,,,583.12,3.94,1351.24,9.13,108040.0,730.0,7.51,0.3054187192118227,0,9872,9878,9852,9831,320
2019-06-29,145182.0,,,77236.824,532.0,27294.216,188.0,,,,,,,1369.06626,9.43,89.0,7.64,,0.6618009302601205,82.9,87.8,112.0,22.1,5.07,140780.5,116707.0345,7.21,7.32,208.0,7182.0,6808.0,215996.0,2447.8125,148.005,1.50713050365448,1.5979691743850708,1.5096063613891602,0.8189069628715515,5.014158725738525,4.99826717376709,2.6769651969273887,2.4717144370079045,3.8662429688070707,7.304347826086956,34993.119999999995,5.0,81.0,39.0,,,,,1.29,,22.39542961120605,7.68,0.9829351535836177,0.8948051948051948,,0.8449519230769231,0.8916666666666667,19555.6,74517.7,11234.2,18055.8,26838.800000000003,8723.4,0.0,1254.4375,50930.1625,16602.56,21.9,40.6,81.9,80.2,79.69999999999999,81.8,31.1,54.9,6.5600000000000005,5.39,10.925568333333333,774.875,282.875,24098.612500000003,15529.8375,41416.0,44970.5870971875,0.0,4462.833333333333,36830.910832596564,31763.041666666668,401.40625,10.543329238891602,682.4356689453125,138000.0,3078.0,40434.0,293.0,106260.0,770.0,49680.0,360.0,93.9,,,,,,,1148.16,8.32,97566.0,707.0,7.38,0.3805194805194805,0,9845,9852,9832,9815,328
2019-06-30,136169.0,,,77752.499,571.0,26961.462,198.0,6168.4556999999995,45.3,8401.6273,61.7,,,1457.0082999999997,10.7,164.0,7.59,,0.6454152974289179,88.5,88.6,112.0,21.5,5.23,136123.1,120468.9435,7.14,7.16,208.0,7169.0,6878.0,215998.0,2318.03125,130.845,1.5066794157028198,0.7550181746482849,1.5018160343170166,0.8754041790962219,5.013917446136475,4.998480796813965,2.6741376320521035,2.2096343835194907,3.6305428060640312,7.813953488372093,16507.2,7.0,113.0,69.0,37.0,0.33,41.7,,2.02,740.0,25.044109344482425,7.82,0.9725490196078431,0.8532467532467533,0.3822222222222222,0.7875920084121977,0.7921686746987951,21022.0,73533.09999999999,11011.9,15436.3,26690.800000000003,9697.1,0.0,1146.28125,48831.58125,38506.98,23.6,42.6,80.0,81.3,77.19999999999999,83.2,29.35,62.1,6.6099999999999985,5.41,6.7468416666666675,712.0,252.25,20897.2,15664.725,43344.0,43005.879038671876,0.0,4280.5,34404.7032309375,30786.083333333332,351.78125,10.790108680725098,687.4664916992188,129000.0,3094.0,32895.0,255.0,99330.0,770.0,42828.0,332.0,88.6,6798.3,52.7,8707.5,67.5,,,1226.79,9.51,94557.0,733.0,7.52,0.3311688311688312,0,9839,9876,9848,9821,319
